#        St             St-Stc         efficiency   
   0.434358985553   0.000010000000   0.001426845789 
   0.434360218793   0.000011233240   0.001512259245 
   0.434361604122   0.000012618569   0.001602739096 
   0.434363160294   0.000014174742   0.001698702574 
   0.434364908381   0.000015922828   0.001800328493 
   0.434366872048   0.000017886495   0.001908093691 
   0.434369077883   0.000020092330   0.002022355795 
   0.434371555750   0.000022570197   0.002143353224 
   0.434374339198   0.000025353645   0.002271682024 
   0.434377465911   0.000028480359   0.002407699823 
   0.434380978224   0.000031992671   0.002551823854 
   0.434384923689   0.000035938137   0.002704530954 
   0.434389355725   0.000040370173   0.002866476774 
   0.434394334338   0.000045348785   0.003038078547 
   0.434399926933   0.000050941380   0.003219932318 
   0.434406209229   0.000057223677   0.003412693739 
   0.434413266284   0.000064280731   0.003617018461 
   0.434421193643   0.000072208090   0.003833562136 
   0.434430098636   0.000081113083   0.004063040018 
   0.434440101828   0.000091116276   0.004306286573 
   0.434451338655   0.000102353102   0.004564136267 
   0.434463961252   0.000114975700   0.004837363958 
   0.434478140519   0.000129154967   0.005126982927 
   0.434494068431   0.000145082878   0.005433946848 
   0.434511960636   0.000162975083   0.005759328604 
   0.434532059381   0.000183073828   0.006104141474 
   0.434554636784   0.000205651231   0.006469577551 
   0.434579998523   0.000231012970   0.006856948137 
   0.434608487974   0.000259502421   0.007267504930 
   0.434640490859   0.000291505306   0.007702678442 
   0.434676440469   0.000327454916   0.008163839579 
   0.434716823530   0.000367837977   0.008652657270 
   0.434762186793   0.000413201240   0.009170800447 
   0.434813144436   0.000464158883   0.009719938040 
   0.434870386382   0.000521400829   0.010301977396 
   0.434934687635   0.000585702082   0.010918825865 
   0.435006918777   0.000657933225   0.011572688818 
   0.435088057756   0.000739072203   0.012265712023 
   0.435179203121   0.000830217568   0.013000279665 
   0.435281588900   0.000932603347   0.013778835535 
   0.435396601306   0.001047615753   0.014604061842 
   0.435525797505   0.001176811952   0.015478760004 
   0.435670926701   0.001321941148   0.016405850649 
   0.435833953815   0.001484968262   0.017388552427 
   0.436017086090   0.001668100537   0.018430203199 
   0.436222802976   0.001873817423   0.019534260035 
   0.436453889697   0.002104904145   0.020704597235 
   0.436713474965   0.002364489413   0.021945089102 
   0.437005073336   0.002656087783   0.023260027170 
   0.437332632793   0.002983647240   0.024653822184 
   0.437700588204   0.003351602651   0.026131361723 
   0.438113921360   0.003764935807   0.027697533369 
   0.438578228427   0.004229242874   0.029357820749 
   0.439099795715   0.004750810162   0.031117767096 
   0.439685684784   0.005336699231   0.032983392477 
   0.440343828056   0.005994842503   0.034961134195 
   0.441083136211   0.006734150658   0.037057727575 
   0.441913618828   0.007564633276   0.039280205965 
   0.442846519912   0.008497534359   0.041636198759 
   0.443894470119   0.009545484567   0.044133692980 
   0.445071657773   0.010722672220   0.046781092882 
   0.446394020955   0.012045035403   0.049587279558 
   0.447879463299   0.013530477746   0.052561610937 
   0.449548096382   0.015199110830   0.055713862181 
   0.451422512027   0.017073526475   0.059054344893 
   0.453528088170   0.019179102617   0.062593668699 
   0.455893332453   0.021544346900   0.066342920065 
   0.458550268201   0.024201282648   0.070313423872 
   0.461534867980   0.027185882427   0.074516922235 
   0.464887540641   0.030538555088   0.078964978456 
   0.468653678416   0.034304692863   0.083669275045 
   0.472884271490   0.038535285937   0.088641077280 
   0.477636598364   0.043287612811   0.093891113997 
   0.482975001353   0.048626015801   0.099429041147 
   0.488971757730   0.054622772177   0.105263024569 
   0.495708058287   0.061359072734   0.111399382353 
   0.503275106596   0.068926121043   0.117841571569 
   0.511775353821   0.077426368268   0.124589771032 
   0.521323885815   0.086974900262   0.131639748812 
   0.532049981283   0.097700995730   0.138982325792 
   0.544098862102   0.109749876549   0.146608024836 
   0.557633659497   0.123284673944   0.154533773661 
   0.572837622692   0.138488637139   0.162752002478 
   0.589916599946   0.155567614393   0.171240180731 
   0.609101825554   0.174752840001   0.179966539145 
   0.630653050557   0.196304065004   0.188890486956 
   0.654862059543   0.220513073990   0.197963207960 
   0.682056621152   0.247707635599   0.207128971815 
   0.712604925774   0.278255940221   0.216326922178 
   0.746920570522   0.312571584969   0.225492149591 
   0.785468158974   0.351119173422   0.234560340643 
   0.828769591497   0.394420605944   0.243464797735 
   0.877411131311   0.443062145758   0.252144545317 
   0.932051341986   0.497702356433   0.260544031858 
   0.993430003804   0.559081018251   0.268614143133 
   1.062378129736   0.628029144183   0.276311844587 
   1.139829216625   0.705480231072   0.283607870340 
   1.226831883907   0.792482898354   0.290476173162 
   1.324564070998   0.890215085445   0.296907991171 
   1.434348985553   1.000000000000   0.302890986204 
