#        St             St-Stc         efficiency   
   0.368603212893   0.000000100000   0.000021508531 
   0.368603230574   0.000000117681   0.000023367585 
   0.368603251381   0.000000138489   0.000025389531 
   0.368603275868   0.000000162975   0.000027588958 
   0.368603304684   0.000000191791   0.000029981806 
   0.368603338595   0.000000225702   0.000032585499 
   0.368603378501   0.000000265609   0.000035419086 
   0.368603425464   0.000000312572   0.000038503404 
   0.368603480731   0.000000367838   0.000041861255 
   0.368603545769   0.000000432876   0.000045517597 
   0.368603622306   0.000000509414   0.000049499766 
   0.368603712377   0.000000599484   0.000053837712 
   0.368603818373   0.000000705480   0.000058564266 
   0.368603943110   0.000000830218   0.000063715433 
   0.368604089903   0.000000977010   0.000069330718 
   0.368604262650   0.000001149757   0.000075453492 
   0.368604465940   0.000001353048   0.000082131393 
   0.368604705175   0.000001592283   0.000089416780 
   0.368604986710   0.000001873817   0.000097367227 
   0.368605318023   0.000002205131   0.000106046087 
   0.368605707917   0.000002595024   0.000115523116 
   0.368606166748   0.000003053856   0.000125875168 
   0.368606706706   0.000003593814   0.000137186975 
   0.368607342135   0.000004229243   0.000149552025 
   0.368608089916   0.000004977024   0.000163073537 
   0.368608969913   0.000005857021   0.000177865565 
   0.368610005505   0.000006892612   0.000194054236 
   0.368611224201   0.000008111308   0.000211779141 
   0.368612658377   0.000009545485   0.000231194902 
   0.368614346133   0.000011233240   0.000252472951 
   0.368616332304   0.000013219411   0.000275803525 
   0.368618669654   0.000015556761   0.000301397935 
   0.368621420275   0.000018307383   0.000329491133 
   0.368624657239   0.000021544347   0.000360344627 
   0.368628466537   0.000025353645   0.000394249792 
   0.368632949365   0.000029836472   0.000431531644 
   0.368638224810   0.000035111917   0.000472553138 
   0.368644433017   0.000041320124   0.000517720082 
   0.368651738908   0.000048626016   0.000567486753 
   0.368660336569   0.000057223677   0.000622362338 
   0.368670454399   0.000067341507   0.000682918320 
   0.368682361182   0.000079248290   0.000749796976 
   0.368696373227   0.000093260335   0.000823721160 
   0.368712862769   0.000109749877   0.000905505593 
   0.368732267859   0.000129154967   0.000996069904 
   0.368755104001   0.000151991108   0.001096453731 
   0.368781977845   0.000178864953   0.001207834227 
   0.368813603307   0.000210490414   0.001331546398 
   0.368850820528   0.000247707636   0.001469106751 
   0.368894618199   0.000291505306   0.001622240853 
   0.368946159821   0.000343046929   0.001792915481 
   0.369006814618   0.000403701726   0.001983376180 
   0.369078193909   0.000475081016   0.002196191196 
   0.369162193911   0.000559081018   0.002434302911 
   0.369261046117   0.000657933225   0.002701088127 
   0.369377376575   0.000774263683   0.003000428741 
   0.369514275649   0.000911162756   0.003336794647 
   0.369675380115   0.001072267222   0.003715340967 
   0.369864969776   0.001261856883   0.004142022027 
   0.370088081155   0.001484968262   0.004623724838 
   0.370350641293   0.001747528400   0.005168425144 
   0.370659625201   0.002056512308   0.005785369425 
   0.371023241157   0.002420128265   0.006485286430 
   0.371451148761   0.002848035868   0.007280631908 
   0.371954715543   0.003351602651   0.008185869990 
   0.372547318952   0.003944206059   0.009217794107 
   0.373244701726   0.004641588834   0.010395889080 
   0.374065390110   0.005462277218   0.011742733889 
   0.375031186010   0.006428073117   0.013284441230 
   0.376167746168   0.007564633276   0.015051124729 
   0.377505263747   0.008902150854   0.017077377182 
   0.379079270420   0.010476157528   0.019402732658 
   0.380931580287   0.012328467394   0.022072071254 
   0.383111400678   0.014508287785   0.025135907211 
   0.385676639367   0.017073526475   0.028650479130 
   0.388695442918   0.020092330026   0.032677535968 
   0.392248007019   0.023644894126   0.037283686607 
   0.396428706915   0.027825594022   0.042539158423 
   0.401348604521   0.032745491629   0.048515797983 
   0.407138398830   0.038535285937   0.055284154657 
   0.413951897974   0.045348785081   0.062909527105 
   0.421970105205   0.053366992312   0.071446936063 
   0.431406027311   0.062802914418   0.080935124265 
   0.442510333228   0.073907220335   0.091389877684 
   0.455578013154   0.086974900262   0.102797199508 
   0.470956215082   0.102353102190   0.115107117398 
   0.489053466918   0.120450354026   0.128229111630 
   0.510350529185   0.141747416293   0.142030244561 
   0.535413166613   0.166810053720   0.156336974632 
   0.564907177897   0.196304065004   0.170941294245 
   0.599616082901   0.231012970008   0.185611233666 
   0.640461937166   0.271858824273   0.200104991835 
   0.688529826672   0.319926713780   0.214187146120 
   0.745096693572   0.376493580679   0.227644779195 
   0.811665258651   0.443062145758   0.240301170486 
   0.890003941693   0.521400828800   0.252025070154 
   0.982193840234   0.613590727341   0.262734461510 
   1.090684014731   0.722080901839   0.272394869858 
   1.218356548801   0.849753435909   0.281013318435 
   1.368603112893   1.000000000000   0.288629645960 
