#        St             St-Stc         efficiency   
   0.284555049071   0.000010000000   0.000126630068 
   0.284556282312   0.000011233240   0.000134199858 
   0.284557667640   0.000012618569   0.000142246485 
   0.284559223813   0.000014174742   0.000150769949 
   0.284560971899   0.000015922828   0.000159770250 
   0.284562935567   0.000017886495   0.000169366598 
   0.284565141401   0.000020092330   0.000179499388 
   0.284567619269   0.000022570197   0.000190287828 
   0.284570402716   0.000025353645   0.000201731920 
   0.284573529430   0.000028480359   0.000213831663 
   0.284577041743   0.000031992671   0.000226646662 
   0.284580987208   0.000035938137   0.000240296125 
   0.284585419244   0.000040370173   0.000254720449 
   0.284590397856   0.000045348785   0.000270038843 
   0.284595990451   0.000050941380   0.000286251307 
   0.284602272748   0.000057223677   0.000303477049 
   0.284609329802   0.000064280731   0.000321775675 
   0.284617257161   0.000072208090   0.000341206789 
   0.284626162154   0.000081113083   0.000361770391 
   0.284636165347   0.000091116276   0.000383645296 
   0.284647402174   0.000102353102   0.000406831503 
   0.284660024771   0.000114975700   0.000431507826 
   0.284674204038   0.000129154967   0.000457674265 
   0.284690131949   0.000145082878   0.000485450029 
   0.284708024155   0.000162975083   0.000515013933 
   0.284728122899   0.000183073828   0.000546425581 
   0.284750700302   0.000205651231   0.000579804182 
   0.284776062041   0.000231012970   0.000615328550 
   0.284804551492   0.000259502421   0.000653117895 
   0.284836554378   0.000291505306   0.000693351030 
   0.284872503988   0.000327454916   0.000736206770 
   0.284912887048   0.000367837977   0.000781923532 
   0.284958250311   0.000413201240   0.000830680132 
   0.285009207955   0.000464158883   0.000882714987 
   0.285066449900   0.000521400829   0.000938326120 
   0.285130751153   0.000585702082   0.000997811556 
   0.285202982296   0.000657933225   0.001061469316 
   0.285284121275   0.000739072203   0.001129716635 
   0.285375266639   0.000830217568   0.001202970743 
   0.285477652418   0.000932603347   0.001281648874 
   0.285592664824   0.001047615753   0.001366347075 
   0.285721861024   0.001176811952   0.001457720995 
   0.285866990220   0.001321941148   0.001556366682 
   0.286030017334   0.001484968262   0.001663178205 
   0.286213149609   0.001668100537   0.001779049635 
   0.286418866494   0.001873817423   0.001905053854 
   0.286649953216   0.002104904145   0.002042442560 
   0.286909538484   0.002364489413   0.002192705870 
   0.287201136854   0.002656087783   0.002357572317 
   0.287528696312   0.002983647240   0.002539008856 
   0.287896651722   0.003351602651   0.002739399672 
   0.288309984878   0.003764935807   0.002961546183 
   0.288774291946   0.004229242874   0.003208786249 
   0.289295859233   0.004750810162   0.003485113382 
   0.289881748303   0.005336699231   0.003795236349 
   0.290539891575   0.005994842503   0.004144817591 
   0.291279199729   0.006734150658   0.004540711641 
   0.292109682347   0.007564633276   0.004990965128 
   0.293042583430   0.008497534359   0.005505532026 
   0.294090533638   0.009545484567   0.006096035242 
   0.295267721291   0.010722672220   0.006776958704 
   0.296590084474   0.012045035403   0.007566541433 
   0.298075526817   0.013530477746   0.008485883474 
   0.299744159901   0.015199110830   0.009559899569 
   0.301618575546   0.017073526475   0.010817974806 
   0.303724151688   0.019179102617   0.012294560671 
   0.306089395972   0.021544346900   0.014029949903 
   0.308746331719   0.024201282648   0.016070514917 
   0.311730931499   0.027185882427   0.018469065428 
   0.315083604160   0.030538555088   0.021285086870 
   0.318849741934   0.034304692863   0.024583965540 
   0.323080335008   0.038535285937   0.028436154127 
   0.327832661882   0.043287612811   0.032915562391 
   0.333171064872   0.048626015801   0.038096934557 
   0.339167821248   0.054622772177   0.044052630663 
   0.345904121805   0.061359072734   0.050848871469 
   0.353471170115   0.068926121043   0.058540493250 
   0.361971417339   0.077426368268   0.067166537046 
   0.371519949333   0.086974900262   0.076745420694 
   0.382246044801   0.097700995730   0.087270826101 
   0.394294925621   0.109749876549   0.098708301783 
   0.407829723016   0.123284673944   0.110994070768 
   0.423033686211   0.138488637139   0.124035865068 
   0.440112663464   0.155567614393   0.137713998556 
   0.459297889072   0.174752840001   0.151886552572 
   0.480849114075   0.196304065004   0.166394501925 
   0.505058123062   0.220513073990   0.181069284678 
   0.532252684670   0.247707635599   0.195738464594 
   0.562800989292   0.278255940221   0.210234433413 
   0.597116634040   0.312571584969   0.224401026964 
   0.635664222493   0.351119173422   0.238098710775 
   0.678965655015   0.394420605944   0.251209288836 
   0.727607194830   0.443062145758   0.263638347387 
   0.782247405505   0.497702356433   0.275316387415 
   0.843626067323   0.559081018251   0.286199241877 
   0.912574193255   0.628029144183   0.296264797449 
   0.990025280143   0.705480231072   0.305512756109 
   1.077027947425   0.792482898354   0.313958317041 
   1.174760134516   0.890215085445   0.321630865335 
   1.284545049071   1.000000000000   0.328569680452 
