#        St             St-Stc         efficiency   
   0.430714293839   0.000000100000   0.000088965749 
   0.430714311520   0.000000117681   0.000096510981 
   0.430714332328   0.000000138489   0.000104696144 
   0.430714356814   0.000000162975   0.000113575515 
   0.430714385630   0.000000191791   0.000123207977 
   0.430714419541   0.000000225702   0.000133657410 
   0.430714459448   0.000000265609   0.000144993113 
   0.430714506410   0.000000312572   0.000157290266 
   0.430714561677   0.000000367838   0.000170630430 
   0.430714626715   0.000000432876   0.000185102087 
   0.430714703253   0.000000509414   0.000200801232 
   0.430714793323   0.000000599484   0.000217832008 
   0.430714899319   0.000000705480   0.000236307404 
   0.430715024056   0.000000830218   0.000256350004 
   0.430715170849   0.000000977010   0.000278092807 
   0.430715343596   0.000001149757   0.000301680115 
   0.430715546887   0.000001353048   0.000327268498 
   0.430715786122   0.000001592283   0.000355027841 
   0.430716067656   0.000001873817   0.000385142484 
   0.430716398970   0.000002205131   0.000417812461 
   0.430716788863   0.000002595024   0.000453254845 
   0.430717247694   0.000003053856   0.000491705216 
   0.430717787653   0.000003593814   0.000533419255 
   0.430718423082   0.000004229243   0.000578674477 
   0.430719170862   0.000004977024   0.000627772128 
   0.430720050860   0.000005857021   0.000681039246 
   0.430721086451   0.000006892612   0.000738830909 
   0.430722305147   0.000008111308   0.000801532697 
   0.430723739323   0.000009545485   0.000869563375 
   0.430725427079   0.000011233240   0.000943377832 
   0.430727413250   0.000013219411   0.001023470300 
   0.430729750600   0.000015556761   0.001110377883 
   0.430732501222   0.000018307383   0.001204684437 
   0.430735738186   0.000021544347   0.001307024825 
   0.430739547484   0.000025353645   0.001418089624 
   0.430744030311   0.000029836472   0.001538630298 
   0.430749305756   0.000035111917   0.001669464931 
   0.430755513963   0.000041320124   0.001811484572 
   0.430762819855   0.000048626016   0.001965660278 
   0.430771417515   0.000057223677   0.002133050944 
   0.430781535345   0.000067341507   0.002314812033 
   0.430793442129   0.000079248290   0.002512205330 
   0.430807454174   0.000093260335   0.002726609848 
   0.430823943715   0.000109749877   0.002959534074 
   0.430843348805   0.000129154967   0.003212629725 
   0.430866184947   0.000151991108   0.003487707241 
   0.430893058792   0.000178864953   0.003786753264 
   0.430924684253   0.000210490414   0.004111950389 
   0.430961901474   0.000247707636   0.004465699522 
   0.431005699145   0.000291505306   0.004850645205 
   0.431057240768   0.000343046929   0.005269704355 
   0.431117895565   0.000403701726   0.005726098886 
   0.431189274855   0.000475081016   0.006223392761 
   0.431273274857   0.000559081018   0.006765534089 
   0.431372127064   0.000657933225   0.007356902941 
   0.431488457522   0.000774263683   0.008002365638 
   0.431625356595   0.000911162756   0.008707336330 
   0.431786461061   0.001072267222   0.009477846730 
   0.431976050722   0.001261856883   0.010320624940 
   0.432199162101   0.001484968262   0.011243184302 
   0.432461722239   0.001747528400   0.012253923187 
   0.432770706147   0.002056512308   0.013362236556 
   0.433134322104   0.002420128265   0.014578639940 
   0.433562229707   0.002848035868   0.015914906169 
   0.434065796490   0.003351602651   0.017384214677 
   0.434658399898   0.003944206059   0.019001312431 
   0.435355782673   0.004641588834   0.020782684420 
   0.436176471057   0.005462277218   0.022746730044 
   0.437142266956   0.006428073117   0.024913939526 
   0.438278827114   0.007564633276   0.027307061490 
   0.439616344693   0.008902150854   0.029951248925 
   0.441190351367   0.010476157528   0.032874165654 
   0.443042661233   0.012328467394   0.036106029084 
   0.445222481624   0.014508287785   0.039679557343 
   0.447787720314   0.017073526475   0.043629780007 
   0.450806523865   0.020092330026   0.047993662011 
   0.454359087965   0.023644894126   0.052809480886 
   0.458539787861   0.027825594022   0.058115889855 
   0.463459685468   0.032745491629   0.063950596131 
   0.469249479776   0.038535285937   0.070348588689 
   0.476062978920   0.045348785081   0.077339867676 
   0.484081186151   0.053366992312   0.084946664110 
   0.493517108257   0.062802914418   0.093180199054 
   0.504621414174   0.073907220335   0.102037119601 
   0.517689094101   0.086974900262   0.111495863546 
   0.533067296029   0.102353102190   0.121513336017 
   0.551164547865   0.120450354026   0.132022408054 
   0.572461610132   0.141747416293   0.142930833632 
   0.597524247559   0.166810053720   0.154122180618 
   0.627018258843   0.196304065004   0.165459233590 
   0.661727163847   0.231012970008   0.176790020797 
   0.702573018112   0.271858824273   0.187956157498 
   0.750640907619   0.319926713780   0.198802666477 
   0.807207774518   0.376493580679   0.209187987337 
   0.873776339597   0.443062145758   0.218992698708 
   0.952115022639   0.521400828800   0.228125670621 
   1.044304921180   0.613590727341   0.236526910764 
   1.152795095677   0.722080901839   0.244167084582 
   1.280467629748   0.849753435909   0.251044323002 
   1.430714193839   1.000000000000   0.257179294850 
