# St           St-Stc         efficiency
0.598776666284 0.001000000000 0.006234750152
0.599110187716 0.001333521432 0.007195726037
0.599554945694 0.001778279410 0.008303239942
0.600148039989 0.002371373706 0.009578809142
0.600938943944 0.003162277660 0.011046662927
0.601993631318 0.004216965034 0.012733832002
0.603400079536 0.005623413252 0.014670059085
0.605275608377 0.007498942093 0.016887500882
0.607776666284 0.010000000000 0.019420012832
0.611111880605 0.013335214322 0.022301897407
0.615559460384 0.017782794100 0.025565341115
0.621490403340 0.023713737057 0.029237195849
0.629399442885 0.031622776602 0.033333346248
0.639946316626 0.042169650343 0.037851348519
0.654010798803 0.056234132519 0.042760357261
0.672766087217 0.074989420933 0.047988846898
0.697776666284 0.100000000000 0.053411349654
0.731128809500 0.133352143216 0.058836415410
0.775604607287 0.177827941004 0.063999876380
0.834914036850 0.237137370566 0.068593040109
0.914004432300 0.316227766017 0.072735592723
1.019473169712 0.421696503429 0.076545283198
1.160117991474 0.562341325190 0.079995855689
1.347670875616 0.749894209332 0.083054676652
1.597776666284 1.000000000000 0.085702255368
