#        St             St-Stc         efficiency   
   0.125845180118   0.000010000000   0.156149171637 
   0.125847828670   0.000012648552   0.156169938708 
   0.125851178705   0.000015998587   0.156196201322 
   0.125855416014   0.000020235896   0.156229414465 
   0.125860775597   0.000025595479   0.156271412223 
   0.125867554693   0.000032374575   0.156324516808 
   0.125876129268   0.000040949151   0.156391658342 
   0.125886974864   0.000051794747   0.156476540554 
   0.125900692973   0.000065512856   0.156583834839 
   0.125918044395   0.000082864277   0.156719434666 
   0.125939991431   0.000104811313   0.156890773076 
   0.125967751254   0.000132571137   0.157107207429 
   0.126002863411   0.000167683294   0.157380517578 
   0.126047275206   0.000212095089   0.157725499178 
   0.126103449697   0.000268269580   0.158160710857 
   0.126174502295   0.000339322177   0.158709382282 
   0.126264373544   0.000429193426   0.159400504545 
   0.126378047661   0.000542867544   0.160270139625 
   0.126521828963   0.000686648845   0.161362951118 
   0.126703691491   0.000868511374   0.162733966881 
   0.126933721260   0.001098541142   0.164450535038 
   0.127224675612   0.001389495494   0.166594420431 
   0.127592690742   0.001757510625   0.169263909389 
   0.128058176600   0.002222996483   0.172575726415 
   0.128646948815   0.002811768698   0.176666486803 
   0.129391660424   0.003556480306   0.181693306732 
   0.130333612786   0.004498432669   0.187833157312 
   0.131525046147   0.005689866029   0.195280508423 
   0.133032036848   0.007196856730   0.204242912292 
   0.134938161897   0.009102981780   0.214934309413 
   0.137349134111   0.011513953993   0.227566037939 
   0.140398664893   0.014563484775   0.242335777575 
   0.144255879811   0.018420699693   0.259414730047 
   0.149134698223   0.023299518105   0.278933398858 
   0.155305697143   0.029470517026   0.300966210848 
   0.163111117321   0.037275937203   0.325515234502 
   0.172983843752   0.047148663635   0.352493458799 
   0.185471413283   0.059636233166   0.381708851362 
   0.201266380751   0.075431200634   0.412851707706 
   0.221244727753   0.095409547635   0.445489406130 
   0.246514444181   0.120679264064   0.479073714530 
   0.278476976835   0.152641796718   0.512964975045 
   0.318904953006   0.193069772888   0.546473955872 
   0.370040489572   0.244205309455   0.578916616952 
   0.434719539765   0.308884359648   0.609672001855 
   0.516529173823   0.390693993705   0.638231759560 
   0.620006516250   0.494171336132   0.664232341985 
   0.750890372645   0.625055192527   0.687466183979 
   0.916439501208   0.790604321091   0.707873538047 
   1.125835180118   1.000000000000   0.725520195138 
