#        St             St-Stc         efficiency   
   0.957789392600   0.000010000000   0.001089483500 
   0.957790625840   0.000011233240   0.001154631376 
   0.957792011169   0.000012618569   0.001223653555 
   0.957793567342   0.000014174742   0.001296848059 
   0.957795315428   0.000015922828   0.001374393702 
   0.957797279095   0.000017886495   0.001456588507 
   0.957799484930   0.000020092330   0.001543730497 
   0.957801962797   0.000022570197   0.001636117697 
   0.957804746245   0.000025353645   0.001733988523 
   0.957807872959   0.000028480359   0.001837760210 
   0.957811385271   0.000031992671   0.001947730780 
   0.957815330737   0.000035938137   0.002064257860 
   0.957819762773   0.000040370173   0.002187818289 
   0.957824741385   0.000045348785   0.002318710089 
   0.957830333980   0.000050941380   0.002457469702 
   0.957836616277   0.000057223677   0.002604573965 
   0.957843673331   0.000064280731   0.002760440111 
   0.957851600690   0.000072208090   0.002925664186 
   0.957860505683   0.000081113083   0.003100723028 
   0.957870508876   0.000091116276   0.003286331892 
   0.957881745702   0.000102353102   0.003483027220 
   0.957894368300   0.000114975700   0.003691464663 
   0.957908547567   0.000129154967   0.003912419081 
   0.957924475478   0.000145082878   0.004146546125 
   0.957942367684   0.000162975083   0.004394739866 
   0.957962466428   0.000183073828   0.004657715559 
   0.957985043831   0.000205651231   0.004936486483 
   0.958010405570   0.000231012970   0.005231887102 
   0.958038895021   0.000259502421   0.005544930696 
   0.958070897906   0.000291505306   0.005876749754 
   0.958106847516   0.000327454916   0.006228357553 
   0.958147230577   0.000367837977   0.006601005793 
   0.958192593840   0.000413201240   0.006995886564 
   0.958243551483   0.000464158883   0.007414370775 
   0.958300793429   0.000521400829   0.007857888937 
   0.958365094682   0.000585702082   0.008327811956 
   0.958437325825   0.000657933225   0.008825808764 
   0.958518464803   0.000739072203   0.009353548288 
   0.958609610168   0.000830217568   0.009912699461 
   0.958711995947   0.000932603347   0.010505229235 
   0.958827008353   0.001047615753   0.011133044958 
   0.958956204552   0.001176811952   0.011798173189 
   0.959101333749   0.001321941148   0.012502938509 
   0.959264360862   0.001484968262   0.013249546289 
   0.959447493137   0.001668100537   0.014040499926 
   0.959653210023   0.001873817423   0.014878362417 
   0.959884296745   0.002104904145   0.015765875578 
   0.960143882013   0.002364489413   0.016705900431 
   0.960435480383   0.002656087783   0.017701476812 
   0.960763039840   0.002983647240   0.018755823374 
   0.961130995251   0.003351602651   0.019872218370 
   0.961544328407   0.003764935807   0.021054238081 
   0.962008635474   0.004229242874   0.022305577993 
   0.962530202762   0.004750810162   0.023630052805 
   0.963116091831   0.005336699231   0.025031775236 
   0.963774235103   0.005994842503   0.026514977217 
   0.964513543258   0.006734150658   0.028084009886 
   0.965344025876   0.007564633276   0.029743522406 
   0.966276926959   0.008497534359   0.031498283148 
   0.967324877167   0.009545484567   0.033353239298 
   0.968502064820   0.010722672220   0.035313397646 
   0.969824428003   0.012045035403   0.037384063005 
   0.971309870346   0.013530477746   0.039570540190 
   0.972978503430   0.015199110830   0.041878193617 
   0.974852919075   0.017073526475   0.044312626123 
   0.976958495217   0.019179102617   0.046879261732 
   0.979323739500   0.021544346900   0.049583524466 
   0.981980675248   0.024201282648   0.052430778742 
   0.984965275027   0.027185882427   0.055426150560 
   0.988317947688   0.030538555088   0.058574527502 
   0.992084085463   0.034304692863   0.061880379915 
   0.996314678537   0.038535285937   0.065347641706 
   1.001067005411   0.043287612811   0.068979591131 
   1.006405408401   0.048626015801   0.072778671980 
   1.012402164777   0.054622772177   0.076746255159 
   1.019138465334   0.061359072734   0.080882579088 
   1.026705513644   0.068926121043   0.085186213255 
   1.035205760868   0.077426368268   0.089654058218 
   1.044754292862   0.086974900262   0.094280868769 
   1.055480388330   0.097700995730   0.099059194326 
   1.067529269149   0.109749876549   0.103978663683 
   1.081064066544   0.123284673944   0.109026044607 
   1.096268029739   0.138488637139   0.114184647799 
   1.113347006993   0.155567614393   0.119434148073 
   1.132532232601   0.174752840001   0.124750226736 
   1.154083457604   0.196304065004   0.130104392767 
   1.178292466590   0.220513073990   0.135463684797 
   1.205487028199   0.247707635599   0.140790849924 
   1.236035332821   0.278255940221   0.146043926477 
   1.270350977569   0.312571584969   0.151176899672 
   1.308898566022   0.351119173422   0.156160622835 
   1.352199998544   0.394420605944   0.161059767008 
   1.400841538358   0.443062145758   0.165884584188 
   1.455481749033   0.497702356433   0.170627087355 
   1.516860410851   0.559081018251   0.175275593996 
   1.585808536783   0.628029144183   0.179814904928 
   1.663259623672   0.705480231072   0.184231847525 
   1.750262290954   0.792482898354   0.188510149717 
   1.847994478045   0.890215085445   0.192636460066 
   1.957779392600   1.000000000000   0.196597069502 
