#        St             St-Stc         efficiency   
   0.125851438446   0.000010000000   0.194314550464 
   0.125854086998   0.000012648552   0.194338880836 
   0.125857437033   0.000015998587   0.194369649217 
   0.125861674342   0.000020235896   0.194408558345 
   0.125867033925   0.000025595479   0.194457758145 
   0.125873813021   0.000032374575   0.194519965744 
   0.125882387597   0.000040949151   0.194598612624 
   0.125893233193   0.000051794747   0.194698030824 
   0.125906951302   0.000065512856   0.194823686888 
   0.125924302723   0.000082864277   0.194982473373 
   0.125946249759   0.000104811313   0.195183077431 
   0.125974009583   0.000132571137   0.195436430858 
   0.126009121740   0.000167683294   0.195756278592 
   0.126053533535   0.000212095089   0.196159872904 
   0.126109708025   0.000268269580   0.196668822180 
   0.126180760623   0.000339322177   0.197310125961 
   0.126270631872   0.000429193426   0.198117409009 
   0.126384305990   0.000542867544   0.199132379624 
   0.126528087291   0.000686648845   0.200406513053 
   0.126709949820   0.000868511374   0.202002934467 
   0.126939979588   0.001098541142   0.203998447674 
   0.127230933940   0.001389495494   0.206485578224 
   0.127598949071   0.001757510625   0.209574426046 
   0.128064434928   0.002222996483   0.213394010436 
   0.128653207144   0.002811768698   0.218092662802 
   0.129397918752   0.003556480306   0.223836904791 
   0.130339871115   0.004498432669   0.230808164395 
   0.131531304475   0.005689866029   0.239196698550 
   0.133038295176   0.007196856730   0.249192229223 
   0.134944420226   0.009102981780   0.260971138855 
   0.137355392439   0.011513953993   0.274680558784 
   0.140404923221   0.014563484775   0.290420325642 
   0.144262138139   0.018420699693   0.308224417488 
   0.149140956551   0.023299518105   0.328044068553 
   0.155311955471   0.029470517026   0.349735135050 
   0.163117375649   0.037275937203   0.373052357819 
   0.172990102081   0.047148663635   0.397652779846 
   0.185477671612   0.059636233166   0.423109625948 
   0.201272639080   0.075431200634   0.448936411857 
   0.221250986081   0.095409547635   0.474619149872 
   0.246520702510   0.120679264064   0.499652730434 
   0.278483235163   0.152641796718   0.523576475111 
   0.318911211334   0.193069772888   0.546003901584 
   0.370046747901   0.244205309455   0.566642960519 
   0.434725798094   0.308884359648   0.585304996685 
   0.516535432151   0.390693993705   0.601902823213 
   0.620012774578   0.494171336132   0.616439989015 
   0.750896630973   0.625055192527   0.628994241279 
   0.916445759537   0.790604321091   0.639698323598 
   1.125841438446   1.000000000000   0.648720806956 
