#        St             St-Stc         efficiency   
   0.125848994574   0.000010000000   0.146980210331 
   0.125851643126   0.000012648552   0.146999879101 
   0.125854993161   0.000015998587   0.147024753680 
   0.125859230470   0.000020235896   0.147056209062 
   0.125864590053   0.000025595479   0.147095985985 
   0.125871369149   0.000032374575   0.147146283332 
   0.125879943724   0.000040949151   0.147209877205 
   0.125890789320   0.000051794747   0.147290272591 
   0.125904507429   0.000065512856   0.147391896747 
   0.125921858851   0.000082864277   0.147520334727 
   0.125943805887   0.000104811313   0.147682624645 
   0.125971565710   0.000132571137   0.147887635992 
   0.126006677867   0.000167683294   0.148146528387 
   0.126051089662   0.000212095089   0.148473324935 
   0.126107264153   0.000268269580   0.148885616709 
   0.126178316751   0.000339322177   0.149405426063 
   0.126268188000   0.000429193426   0.150060244751 
   0.126381862118   0.000542867544   0.150884286858 
   0.126525643419   0.000686648845   0.151919938938 
   0.126707505947   0.000868511374   0.153219458161 
   0.126937535716   0.001098541142   0.154846850984 
   0.127228490068   0.001389495494   0.156879899654 
   0.127596505198   0.001757510625   0.159412225334 
   0.128061991056   0.002222996483   0.162555208432 
   0.128650763272   0.002811768698   0.166439508644 
   0.129395474880   0.003556480306   0.171215869904 
   0.130337427243   0.004498432669   0.177054830933 
   0.131528860603   0.005689866029   0.184144950535 
   0.133035851304   0.007196856730   0.192689261769 
   0.134941976354   0.009102981780   0.202899813180 
   0.137352948567   0.011513953993   0.214990329211 
   0.140402479349   0.014563484775   0.229167277920 
   0.144259694267   0.018420699693   0.245619702386 
   0.149138512679   0.023299518105   0.264508157491 
   0.155309511599   0.029470517026   0.285952914790 
   0.163114931777   0.037275937203   0.310021360108 
   0.172987658208   0.047148663635   0.336714338397 
   0.185475227740   0.059636233166   0.365951239328 
   0.201270195207   0.075431200634   0.397554161763 
   0.221248542209   0.095409547635   0.431232594344 
   0.246518258638   0.120679264064   0.466571936461 
   0.278480791291   0.152641796718   0.503031320520 
   0.318908767462   0.193069772888   0.539957403518 
   0.370044304028   0.244205309455   0.576619104292 
   0.434723354221   0.308884359648   0.612262643557 
   0.516532988279   0.390693993705   0.646178377272 
   0.620010330706   0.494171336132   0.677765135700 
   0.750894187101   0.625055192527   0.706577785340 
   0.916443315664   0.790604321091   0.732349469532 
   1.125838994574   1.000000000000   0.754987955454 
