
1.0  1.617813237707 
1.4563484775012439  1.388551613068 
2.120950887920191  1.200463356152 
3.088843596477481  1.046669840476 
4.498432668969445  0.921398897812 
6.551285568595508  0.819741465848 
9.54095476349994  0.737450571489 
13.894954943731374  0.670807068513 
20.235896477251565  0.616579075166 
29.4705170255181  0.572061131916 
42.91934260128776  0.535111441956 
62.505519252739695  0.504107408881 
91.02981779915217  0.477834617295 
132.57113655901082  0.455375247667 
193.06977288832496  0.436025302120 
281.1768697974228  0.419237161129 
409.49150623804235  0.404579391422 
596.3623316594643  0.391708153756 
868.511373751352  0.380346537352 
1264.8552168552958  0.370269401225 
1842.0699693267145  0.361292101681 
2682.6957952797247  0.353262002868 
3906.939937054613  0.346052007934 
5689.866029018293  0.339555576173 
8286.427728546843  0.333682846095 
12067.92640639329  0.328357590754 
17575.106248547894  0.323514805955 
25595.479226995332  0.319098784360 
37275.93720314938  0.315061566067 
54286.754393238596  0.311361683344 
79060.43210907685  0.307963137017 
115139.53993264458  0.304834556666 
167683.29368110065  0.301948507672 
244205.30945486497  0.299280916369 
355648.03062231286  0.296810590747 
517947.4679231202  0.294518818950 
754312.0063354607  0.292389031402 
1098541.1419875573  0.290406515297 
1599858.7196060573  0.288558172371 
2329951.810515367  0.286832312591 
3393221.771895323  0.285218477837 
4941713.361323828  0.283707290666 
7196856.730011513  0.282290324200 
10481131.341546852  0.280959989813 
15264179.671752302  0.279709439908 
22229964.82526191  0.278532483530 
32374575.4281764  0.277423512872 
47148663.6345739  0.276377439174 
68664884.50042999  0.275389636623 
100000000.0  0.274455893141 
