#        St             St-Stc         efficiency   
   0.391519769027   0.000000100000   0.000045487123 
   0.391519786709   0.000000117681   0.000049352146 
   0.391519807516   0.000000138489   0.000053546385 
   0.391519832002   0.000000162975   0.000058098033 
   0.391519860818   0.000000191791   0.000063037730 
   0.391519894729   0.000000225702   0.000068398774 
   0.391519934636   0.000000265609   0.000074217360 
   0.391519981599   0.000000312572   0.000080532841 
   0.391520036865   0.000000367838   0.000087388008 
   0.391520101903   0.000000432876   0.000094829403 
   0.391520178441   0.000000509414   0.000102907657 
   0.391520268512   0.000000599484   0.000111677867 
   0.391520374508   0.000000705480   0.000121199999 
   0.391520499245   0.000000830218   0.000131539342 
   0.391520646037   0.000000977010   0.000142767001 
   0.391520818784   0.000001149757   0.000154960435 
   0.391521022075   0.000001353048   0.000168204063 
   0.391521261310   0.000001592283   0.000182589914 
   0.391521542845   0.000001873817   0.000198218356 
   0.391521874158   0.000002205131   0.000215198898 
   0.391522264052   0.000002595024   0.000233651077 
   0.391522722883   0.000003053856   0.000253705432 
   0.391523262841   0.000003593814   0.000275504593 
   0.391523898270   0.000004229243   0.000299204482 
   0.391524646051   0.000004977024   0.000324975646 
   0.391525526048   0.000005857021   0.000353004742 
   0.391526561639   0.000006892612   0.000383496188 
   0.391527780336   0.000008111308   0.000416673993 
   0.391529214512   0.000009545485   0.000452783817 
   0.391530902268   0.000011233240   0.000492095253 
   0.391532888439   0.000013219411   0.000534904391 
   0.391535225789   0.000015556761   0.000581536682 
   0.391537976410   0.000018307383   0.000632350157 
   0.391541213374   0.000021544347   0.000687739035 
   0.391545022672   0.000025353645   0.000748137787 
   0.391549505500   0.000029836472   0.000814025711 
   0.391554780945   0.000035111917   0.000885932088 
   0.391560989151   0.000041320124   0.000964442019 
   0.391568295043   0.000048626016   0.001050203016 
   0.391576892704   0.000057223677   0.001143932477 
   0.391587010534   0.000067341507   0.001246426175 
   0.391598917317   0.000079248290   0.001358567896 
   0.391612929362   0.000093260335   0.001481340420 
   0.391629418904   0.000109749877   0.001615838038 
   0.391648823994   0.000129154967   0.001763280847 
   0.391671660136   0.000151991108   0.001925031092 
   0.391698533980   0.000178864953   0.002102611894 
   0.391730159442   0.000210490414   0.002297728711 
   0.391767376663   0.000247707636   0.002512293996 
   0.391811174334   0.000291505306   0.002748455541 
   0.391862715956   0.000343046929   0.003008629103 
   0.391923370753   0.000403701726   0.003295536000 
   0.391994750044   0.000475081016   0.003612246465 
   0.392078750046   0.000559081018   0.003962229668 
   0.392177602252   0.000657933225   0.004349411476 
   0.392293932710   0.000774263683   0.004778241140 
   0.392430831783   0.000911162756   0.005253768281 
   0.392591936249   0.001072267222   0.005781731721 
   0.392781525910   0.001261856883   0.006368661874 
   0.393004637290   0.001484968262   0.007021998572 
   0.393267197427   0.001747528400   0.007750226343 
   0.393576181336   0.002056512308   0.008563029222 
   0.393939797292   0.002420128265   0.009471467176 
   0.394367704896   0.002848035868   0.010488176006 
   0.394871271678   0.003351602651   0.011627592194 
   0.395463875087   0.003944206059   0.012906203368 
   0.396161257861   0.004641588834   0.014342823745 
   0.396981946245   0.005462277218   0.015958891936 
   0.397947742145   0.006428073117   0.017778785488 
   0.399084302303   0.007564633276   0.019830142293 
   0.400421819882   0.008902150854   0.022144173122 
   0.401995826555   0.010476157528   0.024755941630 
   0.403848136422   0.012328467394   0.027704577989 
   0.406027956812   0.014508287785   0.031033379538 
   0.408593195502   0.017073526475   0.034789736727 
   0.411611999053   0.020092330026   0.039024805754 
   0.415164563154   0.023644894126   0.043792832276 
   0.419345263049   0.027825594022   0.049150016188 
   0.424265160656   0.032745491629   0.055152800231 
   0.430054954964   0.038535285937   0.061855471384 
   0.436868454109   0.045348785081   0.069306991827 
   0.444886661339   0.053366992312   0.077547034544 
   0.454322583446   0.062802914418   0.086601295401 
   0.465426889363   0.073907220335   0.096476292210 
   0.478494569289   0.086974900262   0.107154036648 
   0.493872771217   0.102353102190   0.118587157864 
   0.511970023053   0.120450354026   0.130695230468 
   0.533267085320   0.141747416293   0.143363160694 
   0.558329722747   0.166810053720   0.156442449062 
   0.587823734031   0.196304065004   0.169755918895 
   0.622532639036   0.231012970008   0.183106052691 
   0.663378493301   0.271858824273   0.196286448267 
   0.711446382807   0.319926713780   0.209095210092 
   0.768013249707   0.376493580679   0.221348518421 
   0.834581814786   0.443062145758   0.232892384848 
   0.912920497827   0.521400828800   0.243610855467 
   1.005110396369   0.613590727341   0.253429645012 
   1.113600570866   0.722080901839   0.262315162096 
   1.241273104936   0.849753435909   0.270269786142 
   1.391519669027   1.000000000000   0.277324798317 
